Date Local,State,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
3,Colorado,41.37777777777778,36.63333333333333,5.322222222222222,6.5777777777777775
3,Connecticut,20.142857142857142,37.80952380952381,1.3968253968253967,3.5873015873015874
3,District Of Columbia,30.0,32.16129032258065,5.064516129032258,5.387096774193548
3,Florida,8.516129032258064,38.483870967741936,0.0967741935483871,7.580645161290323
3,Georgia,25.0,31.451612903225808,0.5161290322580645,5.161290322580645
3,Hawaii,9.838709677419354,35.38709677419355,5.048387096774194,3.903225806451613
3,Illinois,25.444444444444443,33.111111111111114,4.611111111111111,4.12962962962963
3,Indiana,28.612903225806452,36.38709677419355,13.903225806451612,3.096774193548387
3,Iowa,18.5625,36.734375,3.625,3.0625
3,Kansas,29.215686274509803,37.84313725490196,12.653846153846153,4.764705882352941
3,Louisiana,20.741935483870968,31.70967741935484,4.161290322580645,3.129032258064516
3,Maine,16.69090909090909,37.4,2.672727272727273,3.5454545454545454
3,Maryland,18.256756756756758,40.08108108108108,3.554054054054054,3.7162162162162162
3,Massachusetts,32.666666666666664,29.8,1.4,4.9
3,Minnesota,21.96551724137931,37.0,1.6551724137931034,4.0344827586206895
3,Missouri,27.93548387096774,31.387096774193548,7.870967741935484,5.032258064516129
3,Nevada,27.06451612903226,43.03225806451613,0.45161290322580644,3.903225806451613
3,New Hampshire,8.741935483870968,40.806451612903224,0.8709677419354839,2.4838709677419355
3,New Jersey,35.41935483870968,29.951612903225808,1.7741935483870968,5.193548387096774
3,New Mexico,29.580645161290324,40.225806451612904,1.5161290322580645,3.6129032258064515
3,New York,39.193548387096776,28.93548387096774,4.629032258064516,6.016129032258065
3,North Carolina,16.239669421487605,38.20661157024794,0.45454545454545453,3.65
3,North Dakota,9.612903225806452,34.0,0.25806451612903225,2.129032258064516
3,Ohio,29.93548387096774,32.82795698924731,19.666666666666668,4.688172043010753
3,Oklahoma,20.01923076923077,39.80769230769231,0.8461538461538461,3.8653846153846154
3,Oregon,24.483870967741936,29.93548387096774,1.4516129032258065,8.741935483870968
3,Pennsylvania,21.3639846743295,37.59770114942529,9.473282442748092,3.636015325670498
3,Rhode Island,24.161290322580644,38.29032258064516,1.8709677419354838,4.774193548387097
3,South Dakota,13.928571428571429,14.857142857142858,0.2857142857142857,3.4642857142857144
3,Texas,20.513157894736842,31.19736842105263,1.019736842105263,3.6973684210526314
3,Utah,35.903225806451616,40.096774193548384,0.0967741935483871,6.161290322580645
3,Virginia,21.939393939393938,35.60606060606061,1.8181818181818181,4.181818181818182
3,Wyoming,9.4,43.03333333333333,1.2,0.38333333333333336
4,Alabama,20.266666666666666,36.3,4.033333333333333,3.2333333333333334
4,Alaska,14.321428571428571,30.642857142857142,12.357142857142858,3.2857142857142856
4,Arizona,29.88888888888889,56.855555555555554,0.9222222222222223,5.044444444444444
4,Arkansas,18.166666666666668,34.93333333333333,0.9666666666666667,2.9
4,California,18.010057471264368,53.349137931034484,1.1264367816091954,4.084770114942529
4,Colorado,31.2874251497006,42.89221556886228,4.622754491017964,5.464285714285714
4,Connecticut,17.955555555555556,42.27777777777778,0.8,3.0
4,District Of Columbia,22.966666666666665,40.3,2.8,3.933333333333333
4,Florida,7.538461538461538,39.92307692307692,0.5769230769230769,4.615384615384615
4,Georgia,21.433333333333334,34.833333333333336,0.13333333333333333,4.333333333333333
4,Hawaii,7.3936170212765955,32.93617021276596,3.4680851063829787,4.351063829787234
4,Illinois,19.591836734693878,39.6530612244898,2.0,4.183673469387755
4,Indiana,23.958333333333332,45.541666666666664,8.375,4.083333333333333
4,Iowa,17.883333333333333,41.84166666666667,1.3,3.283333333333333
4,Kansas,24.37037037037037,41.370370370370374,9.407407407407407,3.7037037037037037
4,Kentucky,17.782608695652176,45.08695652173913,1.9565217391304348,4.181818181818182
4,Louisiana,20.133333333333333,34.3,2.3,2.566666666666667
4,Maine,13.509803921568627,37.529411764705884,1.0588235294117647,3.176470588235294
4,Maryland,15.885714285714286,46.72857142857143,1.8857142857142857,2.6285714285714286
4,Massachusetts,26.208333333333332,32.916666666666664,0.5833333333333334,3.8333333333333335
4,Minnesota,16.24,42.72,0.96,3.6
4,Missouri,24.3,30.966666666666665,7.233333333333333,3.9
4,Nevada,25.57894736842105,50.12280701754386,0.43859649122807015,3.2222222222222223
4,New Hampshire,5.6,42.63333333333333,0.3,2.033333333333333
4,New Jersey,30.233333333333334,38.3,0.43333333333333335,3.8666666666666667
4,New Mexico,21.869565217391305,49.608695652173914,0.8260869565217391,2.391304347826087
4,New York,32.55,35.31666666666667,2.2,3.9
4,North Carolina,15.4,40.92,0.48,3.56
4,North Dakota,13.066666666666666,40.333333333333336,0.3,2.1
4,Ohio,25.225806451612904,33.20967741935484,22.693548387096776,4.516129032258065
4,Oklahoma,16.12121212121212,41.42424242424242,0.6666666666666666,3.484848484848485
4,Oregon,18.066666666666666,37.5,0.6,4.766666666666667
4,Pennsylvania,16.264150943396228,41.532075471698114,5.804511278195489,2.637735849056604
4,Rhode Island,15.633333333333333,41.2,0.13333333333333333,2.933333333333333
4,South Dakota,10.37037037037037,16.814814814814813,0.37037037037037035,2.814814814814815
4,Texas,16.318021201413426,37.63250883392226,0.8450704225352113,2.5406360424028267
4,Utah,27.033333333333335,46.333333333333336,0.0,4.166666666666667
4,Virginia,12.91304347826087,44.14492753623188,0.8840579710144928,3.3043478260869565
4,Washington,22.333333333333332,32.833333333333336,0.16666666666666666,2.6666666666666665
4,Wyoming,6.466666666666667,46.833333333333336,1.6333333333333333,0.5
5,Alabama,24.678571428571427,53.035714285714285,13.214285714285714,3.857142857142857
5,Alaska,12.96774193548387,37.0,12.35483870967742,2.7419354838709675
5,Arizona,23.686046511627907,60.604651162790695,1.197674418604651,4.209302325581396
5,Arkansas,19.4,38.833333333333336,2.033333333333333,2.8
5,California,10.727272727272727,47.57625845229151,0.6711210096510765,3.0683183183183185
5,Colorado,27.545454545454547,40.06818181818182,4.1477272727272725,4.715909090909091
5,Connecticut,14.311111111111112,52.955555555555556,0.24444444444444444,2.188888888888889
5,Delaware,18.25,54.5,2.5,3.75
5,District Of Columbia,15.0,45.83870967741935,1.4838709677419355,2.838709677419355
5,Florida,5.904761904761905,34.61904761904762,0.3333333333333333,6.333333333333333
5,Georgia,22.838709677419356,46.483870967741936,0.12903225806451613,5.129032258064516
5,Hawaii,6.935483870967742,36.45161290322581,2.903225806451613,4.129032258064516
5,Illinois,16.20967741935484,43.54838709677419,2.7580645161290325,4.096774193548387
5,Indiana,24.387096774193548,48.935483870967744,12.03225806451613,4.096774193548387
5,Iowa,10.580645161290322,39.814516129032256,0.5483870967741935,2.4516129032258065
5,Kansas,21.867924528301888,42.283018867924525,6.716981132075472,3.1481481481481484
5,Kentucky,31.0,50.5,3.5,7.0
5,Louisiana,15.67741935483871,40.45161290322581,1.1935483870967742,2.4516129032258065
5,Maine,10.014084507042254,39.11267605633803,1.1549295774647887,2.7142857142857144
5,Maryland,11.35135135135135,51.270270270270274,2.7162162162162162,2.22972972972973
5,Massachusetts,18.548387096774192,36.38709677419355,0.3548387096774194,3.0
5,Minnesota,13.76923076923077,46.80769230769231,0.38461538461538464,3.5384615384615383
5,Missouri,19.066666666666666,27.666666666666668,8.0,3.6
5,Nevada,17.555555555555557,53.592592592592595,0.037037037037037035,2.3703703703703702
5,New Hampshire,4.2,48.56666666666667,0.3333333333333333,1.8666666666666667
5,New Jersey,25.306451612903224,47.29032258064516,0.5967741935483871,2.838709677419355
5,New Mexico,15.741935483870968,53.03225806451613,0.2903225806451613,2.193548387096774
5,New York,32.03225806451613,39.61290322580645,1.096774193548387,3.5161290322580645
5,North Carolina,12.133333333333333,50.1,0.35,3.066666666666667
5,North Dakota,11.03225806451613,41.41935483870968,0.06451612903225806,1.967741935483871
5,Ohio,23.691176470588236,41.4264705882353,9.455882352941176,3.8529411764705883
5,Oklahoma,12.161290322580646,41.12903225806452,0.16129032258064516,2.5806451612903225
5,Oregon,11.709677419354838,36.645161290322584,0.45161290322580644,2.774193548387097
5,Pennsylvania,12.308724832214764,51.04697986577181,5.3355704697986575,2.87248322147651
5,Rhode Island,8.961538461538462,46.26923076923077,0.0,2.269230769230769
5,South Dakota,8.485714285714286,31.37142857142857,0.05714285714285714,2.1142857142857143
5,Tennessee,0.5,59.233333333333334,0.23333333333333334,2.1666666666666665
5,Texas,13.34965034965035,37.96503496503497,0.3986013986013986,2.104895104895105
5,Utah,21.0,50.41935483870968,0.03225806451612903,3.096774193548387
5,Virginia,8.365591397849462,45.81720430107527,0.8602150537634409,2.7419354838709675
5,Washington,19.470588235294116,35.23529411764706,0.8823529411764706,2.411764705882353
5,Wyoming,4.854838709677419,45.935483870967744,1.6935483870967742,0.5
6,Alabama,19.551724137931036,44.827586206896555,7.793103448275862,3.3793103448275863
6,Alaska,8.448275862068966,29.379310344827587,5.551724137931035,4.310344827586207
6,Arizona,21.7,63.71111111111111,0.8333333333333334,3.8222222222222224
6,Arkansas,14.133333333333333,37.7,0.8333333333333334,2.6
6,California,13.418535127055307,54.91928251121076,1.037313432835821,3.393871449925262
6,Colorado,30.804878048780488,63.292682926829265,7.024390243902439,4.951219512195122
6,Connecticut,12.457142857142857,42.68571428571428,0.07142857142857142,2.2285714285714286
6,District Of Columbia,15.508771929824562,45.0,2.0526315789473686,2.5714285714285716
6,Florida,10.333333333333334,35.63333333333333,1.0,5.633333333333334
6,Georgia,19.84,43.2,0.36,4.0
6,Hawaii,6.773584905660377,22.566037735849058,2.311320754716981,3.3962264150943398
6,Illinois,13.849056603773585,43.0377358490566,5.245283018867925,4.283018867924528
6,Indiana,22.0,47.233333333333334,10.766666666666667,3.3
6,Iowa,9.95,42.125,0.3333333333333333,2.533333333333333
6,Kansas,19.266666666666666,40.733333333333334,8.833333333333334,3.8333333333333335
6,Kentucky,14.538461538461538,45.69230769230769,2.5384615384615383,2.769230769230769
6,Louisiana,15.533333333333333,29.766666666666666,2.4,2.533333333333333
6,Maine,9.116666666666667,28.633333333333333,0.8,2.6166666666666667
6,Maryland,8.062857142857142,44.691428571428574,1.6477272727272727,1.9428571428571428
6,Massachusetts,22.4,29.466666666666665,0.6,3.433333333333333
6,Minnesota,10.620689655172415,43.275862068965516,0.3448275862068966,3.4827586206896552
6,Missouri,19.166666666666668,25.666666666666668,7.933333333333334,3.3
6,Nevada,19.6,72.86666666666666,0.06666666666666667,2.0
6,New Hampshire,3.7,37.8,0.9333333333333333,1.8333333333333333
6,New Jersey,21.185714285714287,48.642857142857146,0.3142857142857143,2.842857142857143
6,New Mexico,14.142857142857142,54.964285714285715,0.07142857142857142,2.107142857142857
6,New York,23.8,42.083333333333336,0.35,3.0166666666666666
6,North Carolina,10.796296296296296,50.574074074074076,0.9537037037037037,2.490566037735849
6,North Dakota,7.0,37.0,0.03333333333333333,2.033333333333333
6,Ohio,20.120481927710845,39.75903614457831,8.024096385542169,3.5180722891566263
6,Oklahoma,13.862068965517242,43.6551724137931,0.3448275862068966,3.2758620689655173
6,Oregon,10.933333333333334,36.93333333333333,0.9,2.1
6,Pennsylvania,9.754464285714286,41.901785714285715,3.831858407079646,1.8392857142857142
6,Rhode Island,8.033333333333333,42.333333333333336,0.03333333333333333,2.1333333333333333
6,South Dakota,9.033333333333333,52.46666666666667,0.5333333333333333,2.1333333333333333
6,Tennessee,0.6,46.06666666666667,0.1,1.9
6,Texas,13.563706563706564,43.68725868725869,0.6717557251908397,1.9343629343629343
6,Utah,18.9,95.26666666666667,1.0333333333333334,2.533333333333333
6,Virginia,7.288888888888889,43.544444444444444,0.5111111111111111,2.9555555555555557
6,Washington,23.733333333333334,33.86666666666667,2.6,2.033333333333333
6,Wyoming,5.486725663716814,47.78761061946903,3.911504424778761,0.3392857142857143
7,Alabama,19.870967741935484,38.774193548387096,7.870967741935484,4.516129032258065
7,Alaska,7.8,20.766666666666666,10.233333333333333,5.8
7,Arizona,15.64516129032258,45.25806451612903,1.3548387096774193,2.6559139784946235
7,Arkansas,13.709677419354838,35.32258064516129,1.903225806451613,4.612903225806452
7,California,9.979335793357933,40.02361623616236,0.8236162361623616,2.4985250737463125
7,Colorado,25.752688172043012,50.01075268817204,5.096774193548387,4.827956989247312
7,Connecticut,13.878048780487806,47.47560975609756,0.2804878048780488,2.682926829268293
7,Delaware,15.222222222222221,55.18518518518518,1.9259259259259258,3.5185185185185186
7,District Of Columbia,17.76,47.0,3.0,3.8
7,Florida,9.903225806451612,34.903225806451616,0.8064516129032258,5.32258064516129
7,Georgia,19.032258064516128,44.12903225806452,0.12903225806451613,4.225806451612903
7,Hawaii,6.549019607843137,16.254901960784313,3.0588235294117645,3.392156862745098
7,Illinois,12.96774193548387,48.45161290322581,5.0,5.516129032258065
7,Indiana,20.291666666666668,41.541666666666664,1.25,4.125
7,Iowa,10.209677419354838,36.604838709677416,0.11290322580645161,3.096774193548387
7,Kansas,19.203389830508474,41.86440677966102,10.864406779661017,4.142857142857143
7,Kentucky,15.064516129032258,51.12903225806452,2.3225806451612905,3.6451612903225805
7,Louisiana,14.387096774193548,33.03225806451613,1.1935483870967742,1.967741935483871
7,Maine,18.357723577235774,27.48780487804878,1.6747967479674797,3.3442622950819674
7,Maryland,9.638418079096045,45.77401129943503,2.4293785310734464,2.662921348314607
7,Massachusetts,18.483870967741936,33.935483870967744,0.3225806451612903,3.6774193548387095
7,Minnesota,11.161290322580646,39.58064516129032,0.16129032258064516,3.806451612903226
7,Missouri,15.789473684210526,26.63157894736842,2.3157894736842106,3.8421052631578947
7,Nevada,16.580645161290324,50.806451612903224,0.2903225806451613,2.2580645161290325
7,New Hampshire,3.5161290322580645,35.70967741935484,0.6129032258064516,2.225806451612903
7,New Jersey,21.903225806451612,55.38709677419355,0.41935483870967744,3.3225806451612905
7,New Mexico,13.290322580645162,45.935483870967744,0.12903225806451613,1.903225806451613
7,New York,25.919354838709676,50.645161290322584,0.8064516129032258,3.661290322580645
7,North Carolina,10.45,48.9,0.16666666666666666,2.8833333333333333
7,North Dakota,7.185185185185185,33.888888888888886,0.0,2.7037037037037037
7,Ohio,21.46511627906977,43.72093023255814,13.127906976744185,4.22093023255814
7,Oklahoma,14.387096774193548,41.41935483870968,0.3870967741935484,2.903225806451613
7,Oregon,11.741935483870968,35.12903225806452,0.8064516129032258,1.967741935483871
7,Pennsylvania,9.839506172839506,47.13168724279836,5.10655737704918,2.9382716049382718
7,Rhode Island,10.258064516129032,45.903225806451616,0.03225806451612903,2.774193548387097
7,South Dakota,7.296296296296297,47.851851851851855,0.3333333333333333,2.5555555555555554
7,Tennessee,0.75,36.85,0.3,1.95
7,Texas,10.815436241610739,33.714765100671144,0.5163398692810458,1.7483221476510067
7,Utah,17.9375,59.5,0.5625,2.25
7,Virginia,8.075268817204302,43.935483870967744,1.1505376344086022,3.946236559139785
7,Washington,22.806451612903224,29.70967741935484,2.806451612903226,2.3548387096774195
7,Wyoming,10.448275862068966,47.37931034482759,3.2758620689655173,1.3448275862068966
8,Alabama,18.387096774193548,44.483870967741936,9.483870967741936,2.967741935483871
8,Alaska,6.612903225806452,18.741935483870968,6.774193548387097,2.2903225806451615
8,Arizona,20.623655913978496,55.634408602150536,1.3655913978494623,3.795698924731183
8,Arkansas,18.741935483870968,41.41935483870968,4.129032258064516,4.709677419354839
8,California,12.801161103047896,48.638606676342526,1.2873730043541365,3.4992743105950654
8,Colorado,30.42105263157895,59.95906432748538,5.549707602339181,5.333333333333333
8,Connecticut,12.436781609195402,49.666666666666664,0.3448275862068966,2.6666666666666665
8,Delaware,16.193548387096776,49.41935483870968,2.967741935483871,3.3548387096774195
8,District Of Columbia,21.483870967741936,51.38709677419355,2.4838709677419355,2.7419354838709675
8,Florida,9.96774193548387,33.58064516129032,0.2903225806451613,8.290322580645162
8,Georgia,20.384615384615383,48.5,0.15384615384615385,4.115384615384615
8,Hawaii,6.271186440677966,14.084745762711865,1.0847457627118644,6.237288135593221
8,Illinois,14.245283018867925,46.37735849056604,3.69811320754717,5.849056603773585
8,Indiana,20.032258064516128,42.935483870967744,6.419354838709677,4.419354838709677
8,Iowa,10.193548387096774,34.57258064516129,0.3225806451612903,2.806451612903226
8,Kansas,22.06451612903226,40.32258064516129,11.903225806451612,4.548387096774194
8,Kentucky,18.638297872340427,46.723404255319146,2.4166666666666665,3.978723404255319
8,Louisiana,18.157894736842106,39.56140350877193,1.0175438596491229,2.5517241379310347
8,Maine,12.85,26.116666666666667,1.3333333333333333,2.566666666666667
8,Maryland,11.473118279569892,51.53763440860215,1.8494623655913978,2.247311827956989
8,Massachusetts,18.677419354838708,30.129032258064516,0.1935483870967742,3.2580645161290325
8,Minnesota,10.96774193548387,33.29032258064516,0.1935483870967742,3.806451612903226
8,Nevada,19.92105263157895,66.86842105263158,0.3157894736842105,3.1578947368421053
8,New Hampshire,3.4516129032258065,35.903225806451616,0.7419354838709677,1.903225806451613
8,New Jersey,19.096774193548388,53.79032258064516,0.7096774193548387,3.0161290322580645
8,New Mexico,17.870967741935484,53.54838709677419,0.9354838709677419,2.3548387096774195
8,New York,24.467741935483872,52.67741935483871,0.7096774193548387,2.564516129032258
8,North Carolina,12.32258064516129,53.935483870967744,0.2903225806451613,3.0806451612903225
8,North Dakota,8.083333333333334,26.333333333333332,0.0,2.0
8,Ohio,22.508474576271187,40.55367231638418,13.168539325842696,3.5649717514124295
8,Oklahoma,18.4,55.93333333333333,1.4,4.366666666666666
8,Oregon,13.451612903225806,36.54838709677419,0.0967741935483871,2.5161290322580645
8,Pennsylvania,11.2996632996633,45.36026936026936,5.888888888888889,1.2348993288590604
8,Rhode Island,8.774193548387096,45.0,0.0,2.3870967741935485
8,South Dakota,4.48,38.32,0.2,2.44
8,Tennessee,1.3548387096774193,43.516129032258064,0.06451612903225806,1.903225806451613
8,Texas,16.736842105263158,67.18128654970761,0.9824561403508771,2.456140350877193
8,Virginia,8.53763440860215,47.70967741935484,0.6989247311827957,3.3763440860215055
8,Washington,21.677419354838708,28.129032258064516,2.225806451612903,2.2580645161290325
8,Wyoming,12.709677419354838,54.064516129032256,5.387096774193548,1.2580645161290323
9,Alabama,19.8,39.46666666666667,6.9,3.966666666666667
9,Alaska,10.862068965517242,15.0,6.620689655172414,2.9655172413793105
9,Arizona,22.344444444444445,42.611111111111114,1.5222222222222221,4.4222222222222225
9,Arkansas,22.733333333333334,42.266666666666666,8.733333333333333,4.533333333333333
9,California,18.00626959247649,51.21943573667711,1.3730407523510972,4.164576802507837
9,Colorado,34.96470588235294,44.89411764705882,5.211764705882353,5.91764705882353
9,Connecticut,13.98876404494382,48.91011235955056,0.20224719101123595,2.9775280898876404
9,Delaware,18.428571428571427,48.785714285714285,2.0,4.571428571428571
9,District Of Columbia,27.551724137931036,51.51724137931034,3.413793103448276,3.103448275862069
9,Florida,9.0,30.6,0.2,6.433333333333334
9,Georgia,16.137931034482758,33.758620689655174,0.10344827586206896,4.9655172413793105
9,Hawaii,6.017857142857143,17.392857142857142,1.3035714285714286,4.392857142857143
9,Illinois,16.627906976744185,41.348837209302324,5.8604651162790695,4.6976744186046515
9,Indiana,22.6,45.96666666666667,3.433333333333333,4.766666666666667
9,Iowa,12.333333333333334,37.28333333333333,0.4166666666666667,3.0
9,Kansas,18.47826086956522,40.30434782608695,2.1739130434782608,3.9130434782608696
9,Kentucky,22.0,54.96666666666667,2.533333333333333,3.8333333333333335
9,Louisiana,17.233333333333334,39.93333333333333,3.2,4.133333333333334
9,Maine,15.258620689655173,28.051724137931036,1.8793103448275863,2.9827586206896552
9,Maryland,12.220930232558139,48.16279069767442,2.511627906976744,2.7674418604651163
9,Massachusetts,22.2,33.166666666666664,1.2333333333333334,3.7
9,Minnesota,11.4,33.56666666666667,0.5,3.7
9,Missouri,25.38095238095238,37.61904761904762,3.857142857142857,3.761904761904762
9,Nevada,29.466666666666665,46.13333333333333,0.6,3.4
9,New Hampshire,3.9,37.53333333333333,0.7,2.0
9,New Jersey,26.545454545454547,46.30909090909091,0.34545454545454546,3.2545454545454544
9,New Mexico,21.2,41.1,0.9333333333333333,2.466666666666667
9,New York,26.933333333333334,44.75,0.8833333333333333,3.3
9,North Carolina,11.583333333333334,41.21666666666667,0.3,3.283333333333333
9,North Dakota,8.366666666666667,30.1,0.0,1.8
9,Ohio,25.5,39.88157894736842,9.486842105263158,4.144736842105263
9,Oklahoma,17.4,46.333333333333336,1.8,3.933333333333333
9,Oregon,20.066666666666666,25.966666666666665,0.4,3.8666666666666667
9,Pennsylvania,12.910505836575876,47.007782101167315,4.534883720930233,2.035019455252918
9,Rhode Island,11.233333333333333,45.46666666666667,0.03333333333333333,2.566666666666667
9,South Dakota,7.466666666666667,34.833333333333336,0.06666666666666667,2.1
9,Tennessee,1.2280701754385965,45.666666666666664,0.03508771929824561,2.0
9,Texas,18.013333333333332,44.4,0.9333333333333333,3.0
9,Virginia,9.255555555555556,42.21111111111111,0.3111111111111111,3.7222222222222223
9,Washington,9.266666666666667,20.8,1.1333333333333333,2.3333333333333335
9,Wyoming,11.9,44.2,3.933333333333333,0.9333333333333333
10,Alabama,21.93548387096774,31.70967741935484,4.612903225806452,4.806451612903226
10,Alaska,18.06451612903226,11.0,12.516129032258064,6.129032258064516
10,Arizona,18.128654970760234,37.84795321637427,1.409356725146199,6.162790697674419
10,Arkansas,21.580645161290324,33.0,1.8064516129032258,4.709677419354839
10,California,21.103235747303543,39.580893682588595,1.761171032357473,5.460708782742681
